局名,ppb
西部コミュニティセンター,42
国設大阪,43
茨木市役所,39
高石中学校,45
池田市立南畑会館,42
大東市役所,49
府立修徳学院,51
貝塚市消防署,62
島本町役場,38
富田林市役所,66
南海団地,63
泉南市役所,69
緑ケ丘小学校,63
三日市公民館,72
藤井寺市役所,51
岸和田中央公園,68
佐野中学校,67
泉大津市役所,60
豊能町役場,43
此花区役所,39
平尾小学校,43
野中小学校,43
桃谷中学校,36
大宮中学校,46
聖賢小学校,44
清江小学校,41
摂陽中学校,44
今宮中学校,44
九条南小学校,44
茨田北小学校,45
南港中央公園,49
出来島小学校,35
少林寺,57
浜寺,63
三宝,50
若松台,64
石津,47
登美丘,59
深井,61
美原,44
金岡南,54
高石消防署高師浜出張所,53
豊中市千成,44
豊中市千里,39
豊中市役所,40
吹田市垂水,41
吹田市北消防署,42
吹田市高野台,43
東大阪市西保健センター,50
東大阪市六万寺,47
東大阪市環境衛生検査センター,41
楠葉,38
枚方市役所,44
王仁公園,43
高槻北,40
庄所,43
八尾市保健所,51
成田,
寝屋川市役所,41
