局名,ppb
西部コミュニティセンター,11
国設大阪,7
茨木市役所,17
高石中学校,24
池田市立南畑会館,28
大東市役所,17
府立修徳学院,16
貝塚市消防署,25
島本町役場,17
富田林市役所,26
南海団地,26
泉南市役所,29
緑ケ丘小学校,19
三日市公民館,19
藤井寺市役所,21
岸和田中央公園,27
佐野中学校,27
泉大津市役所,****
豊能町役場,27
此花区役所,7
平尾小学校,9
野中小学校,19
桃谷中学校,10
大宮中学校,12
聖賢小学校,10
清江小学校,12
摂陽中学校,9
今宮中学校,11
九条南小学校,9
茨田北小学校,13
南港中央公園,0
出来島小学校,13
少林寺,14
浜寺,21
三宝,13
若松台,22
石津,11
登美丘,22
深井,24
美原,13
金岡南,23
高石消防署高師浜出張所,22
豊中市千成,18
豊中市千里,19
豊中市役所,23
吹田市垂水,21
吹田市北消防署,22
吹田市高野台,15
東大阪市西保健センター,11
東大阪市六万寺,20
東大阪市環境衛生検査センター,9
楠葉,18
枚方市役所,15
王仁公園,8
高槻北,28
庄所,****
八尾市保健所,16
成田,
寝屋川市役所,15
