局名,ppb
西部コミュニティセンター,34
国設大阪,33
茨木市役所,33
高石中学校,19
池田市立南畑会館,35
大東市役所,31
府立修徳学院,25
貝塚市消防署,16
島本町役場,31
富田林市役所,15
南海団地,30
泉南市役所,23
緑ケ丘小学校,18
三日市公民館,11
藤井寺市役所,29
岸和田中央公園,15
佐野中学校,19
泉大津市役所,18
豊能町役場,38
此花区役所,28
平尾小学校,31
野中小学校,33
桃谷中学校,30
大宮中学校,32
聖賢小学校,30
清江小学校,****
摂陽中学校,28
今宮中学校,****
九条南小学校,31
茨田北小学校,34
南港中央公園,****
出来島小学校,****
少林寺,27
浜寺,27
三宝,25
若松台,18
石津,29
登美丘,23
深井,24
美原,11
金岡南,31
高石消防署高師浜出張所,20
豊中市千成,32
豊中市千里,32
豊中市役所,34
吹田市垂水,32
吹田市北消防署,34
吹田市高野台,33
東大阪市西保健センター,32
東大阪市六万寺,34
東大阪市環境衛生検査センター,30
楠葉,37
枚方市役所,29
王仁公園,35
高槻北,34
庄所,35
八尾市保健所,33
成田,
寝屋川市役所,32
