局名,ppb
西部コミュニティセンター,32
国設大阪,29
茨木市役所,30
高石中学校,37
池田市立南畑会館,38
大東市役所,32
府立修徳学院,32
貝塚市消防署,37
島本町役場,32
富田林市役所,40
南海団地,34
泉南市役所,38
緑ケ丘小学校,42
三日市公民館,40
藤井寺市役所,33
岸和田中央公園,40
佐野中学校,35
泉大津市役所,36
豊能町役場,39
此花区役所,24
平尾小学校,35
野中小学校,34
桃谷中学校,38
大宮中学校,34
聖賢小学校,33
清江小学校,34
摂陽中学校,36
今宮中学校,36
九条南小学校,30
茨田北小学校,35
南港中央公園,24
出来島小学校,29
少林寺,32
浜寺,41
三宝,39
若松台,40
石津,32
登美丘,39
深井,****
美原,25
金岡南,36
高石消防署高師浜出張所,37
豊中市千成,31
豊中市千里,26
豊中市役所,31
吹田市垂水,31
吹田市北消防署,32
吹田市高野台,32
東大阪市西保健センター,40
東大阪市六万寺,36
東大阪市環境衛生検査センター,32
楠葉,28
枚方市役所,31
王仁公園,31
高槻北,32
庄所,32
八尾市保健所,39
成田,
寝屋川市役所,29
