局名,ppb
西部コミュニティセンター,45
国設大阪,43
茨木市役所,50
高石中学校,36
池田市立南畑会館,50
大東市役所,42
府立修徳学院,36
貝塚市消防署,68
島本町役場,46
富田林市役所,37
南海団地,57
泉南市役所,69
緑ケ丘小学校,61
三日市公民館,32
藤井寺市役所,36
岸和田中央公園,68
佐野中学校,72
泉大津市役所,38
豊能町役場,42
此花区役所,38
平尾小学校,40
野中小学校,44
桃谷中学校,33
大宮中学校,42
聖賢小学校,40
清江小学校,39
摂陽中学校,35
今宮中学校,41
九条南小学校,39
茨田北小学校,41
南港中央公園,37
出来島小学校,41
少林寺,37
浜寺,40
三宝,38
若松台,38
石津,39
登美丘,38
深井,40
美原,30
金岡南,40
高石消防署高師浜出張所,39
豊中市千成,46
豊中市千里,43
豊中市役所,47
吹田市垂水,47
吹田市北消防署,47
吹田市高野台,49
東大阪市西保健センター,40
東大阪市六万寺,40
東大阪市環境衛生検査センター,33
楠葉,49
枚方市役所,48
王仁公園,47
高槻北,41
庄所,51
八尾市保健所,37
成田,
寝屋川市役所,39
