局名,ppb
西部コミュニティセンター,23
国設大阪,22
茨木市役所,23
高石中学校,21
池田市立南畑会館,20
大東市役所,22
府立修徳学院,19
貝塚市消防署,26
島本町役場,22
富田林市役所,27
南海団地,24
泉南市役所,26
緑ケ丘小学校,26
三日市公民館,21
藤井寺市役所,19
岸和田中央公園,29
佐野中学校,27
泉大津市役所,23
豊能町役場,20
此花区役所,18
平尾小学校,22
野中小学校,22
桃谷中学校,23
大宮中学校,18
聖賢小学校,21
清江小学校,23
摂陽中学校,17
今宮中学校,23
九条南小学校,24
茨田北小学校,15
南港中央公園,10
出来島小学校,22
少林寺,21
浜寺,21
三宝,25
若松台,29
石津,21
登美丘,25
深井,25
美原,14
金岡南,22
高石消防署高師浜出張所,21
豊中市千成,24
豊中市千里,18
豊中市役所,23
吹田市垂水,24
吹田市北消防署,21
吹田市高野台,20
東大阪市西保健センター,11
東大阪市六万寺,18
東大阪市環境衛生検査センター,15
楠葉,24
枚方市役所,21
王仁公園,21
高槻北,22
庄所,20
八尾市保健所,18
成田,
寝屋川市役所,22
