局名,ppb
西部コミュニティセンター,17
国設大阪,12
茨木市役所,3
高石中学校,10
池田市立南畑会館,15
大東市役所,19
府立修徳学院,11
貝塚市消防署,25
島本町役場,6
富田林市役所,20
南海団地,39
泉南市役所,35
緑ケ丘小学校,28
三日市公民館,19
藤井寺市役所,17
岸和田中央公園,7
佐野中学校,18
泉大津市役所,12
豊能町役場,16
此花区役所,****
平尾小学校,6
野中小学校,8
桃谷中学校,15
大宮中学校,****
聖賢小学校,****
清江小学校,11
摂陽中学校,****
今宮中学校,14
九条南小学校,****
茨田北小学校,****
南港中央公園,2
出来島小学校,5
少林寺,15
浜寺,18
三宝,10
若松台,24
石津,16
登美丘,29
深井,21
美原,12
金岡南,22
高石消防署高師浜出張所,16
豊中市千成,7
豊中市千里,7
豊中市役所,11
吹田市垂水,8
吹田市北消防署,9
吹田市高野台,5
東大阪市西保健センター,17
東大阪市六万寺,21
東大阪市環境衛生検査センター,8
楠葉,6
枚方市役所,11
王仁公園,10
高槻北,16
庄所,10
八尾市保健所,11
成田,
寝屋川市役所,4
