局名,ppb
西部コミュニティセンター,42
国設大阪,****
茨木市役所,45
高石中学校,45
池田市立南畑会館,49
大東市役所,42
府立修徳学院,38
貝塚市消防署,48
島本町役場,43
富田林市役所,44
南海団地,47
泉南市役所,59
緑ケ丘小学校,44
三日市公民館,39
藤井寺市役所,40
岸和田中央公園,40
佐野中学校,55
泉大津市役所,40
豊能町役場,49
此花区役所,31
平尾小学校,****
野中小学校,****
桃谷中学校,35
大宮中学校,44
聖賢小学校,42
清江小学校,41
摂陽中学校,39
今宮中学校,46
九条南小学校,39
茨田北小学校,46
南港中央公園,40
出来島小学校,41
少林寺,40
浜寺,48
三宝,46
若松台,45
石津,43
登美丘,45
深井,47
美原,31
金岡南,45
高石消防署高師浜出張所,****
豊中市千成,46
豊中市千里,41
豊中市役所,45
吹田市垂水,45
吹田市北消防署,43
吹田市高野台,46
東大阪市西保健センター,43
東大阪市六万寺,41
東大阪市環境衛生検査センター,34
楠葉,41
枚方市役所,47
王仁公園,43
高槻北,44
庄所,48
八尾市保健所,40
成田,
寝屋川市役所,40
