局名,ppb
西部コミュニティセンター,30
国設大阪,****
茨木市役所,25
高石中学校,44
池田市立南畑会館,37
大東市役所,44
府立修徳学院,39
貝塚市消防署,43
島本町役場,41
富田林市役所,48
南海団地,40
泉南市役所,43
緑ケ丘小学校,43
三日市公民館,43
藤井寺市役所,51
岸和田中央公園,45
佐野中学校,26
泉大津市役所,45
豊能町役場,36
此花区役所,37
平尾小学校,38
野中小学校,38
桃谷中学校,42
大宮中学校,38
聖賢小学校,38
清江小学校,37
摂陽中学校,40
今宮中学校,42
九条南小学校,27
茨田北小学校,32
南港中央公園,32
出来島小学校,22
少林寺,41
浜寺,49
三宝,37
若松台,47
石津,37
登美丘,46
深井,48
美原,36
金岡南,50
高石消防署高師浜出張所,36
豊中市千成,36
豊中市千里,24
豊中市役所,29
吹田市垂水,39
吹田市北消防署,33
吹田市高野台,35
東大阪市西保健センター,47
東大阪市六万寺,48
東大阪市環境衛生検査センター,43
楠葉,44
枚方市役所,41
王仁公園,49
高槻北,40
庄所,43
八尾市保健所,50
成田,
寝屋川市役所,37
