局名,ppb
西部コミュニティセンター,37
国設大阪,41
茨木市役所,22
高石中学校,27
池田市立南畑会館,30
大東市役所,38
府立修徳学院,22
貝塚市消防署,30
島本町役場,20
富田林市役所,28
南海団地,38
泉南市役所,42
緑ケ丘小学校,31
三日市公民館,20
藤井寺市役所,****
岸和田中央公園,29
佐野中学校,33
泉大津市役所,32
豊能町役場,13
此花区役所,34
平尾小学校,26
野中小学校,37
桃谷中学校,40
大宮中学校,39
聖賢小学校,44
清江小学校,27
摂陽中学校,27
今宮中学校,29
九条南小学校,28
茨田北小学校,45
南港中央公園,36
出来島小学校,35
少林寺,25
浜寺,28
三宝,28
若松台,30
石津,25
登美丘,31
深井,28
美原,18
金岡南,30
高石消防署高師浜出張所,26
豊中市千成,38
豊中市千里,26
豊中市役所,20
吹田市垂水,28
吹田市北消防署,25
吹田市高野台,25
東大阪市西保健センター,46
東大阪市六万寺,35
東大阪市環境衛生検査センター,38
楠葉,23
枚方市役所,29
王仁公園,22
高槻北,23
庄所,24
八尾市保健所,30
成田,
寝屋川市役所,****
