局名,ppb
西部コミュニティセンター,31
国設大阪,36
茨木市役所,37
高石中学校,36
池田市立南畑会館,38
大東市役所,37
府立修徳学院,29
貝塚市消防署,37
島本町役場,33
富田林市役所,38
南海団地,38
泉南市役所,42
緑ケ丘小学校,38
三日市公民館,23
藤井寺市役所,37
岸和田中央公園,35
佐野中学校,41
泉大津市役所,36
豊能町役場,36
此花区役所,35
平尾小学校,40
野中小学校,38
桃谷中学校,39
大宮中学校,38
聖賢小学校,38
清江小学校,37
摂陽中学校,33
今宮中学校,38
九条南小学校,36
茨田北小学校,37
南港中央公園,35
出来島小学校,34
少林寺,38
浜寺,36
三宝,34
若松台,40
石津,33
登美丘,38
深井,40
美原,29
金岡南,41
高石消防署高師浜出張所,32
豊中市千成,39
豊中市千里,38
豊中市役所,37
吹田市垂水,37
吹田市北消防署,37
吹田市高野台,39
東大阪市西保健センター,36
東大阪市六万寺,36
東大阪市環境衛生検査センター,33
楠葉,37
枚方市役所,41
王仁公園,36
高槻北,36
庄所,39
八尾市保健所,36
成田,
寝屋川市役所,35
