局名,ppb
西部コミュニティセンター,49
国設大阪,51
茨木市役所,38
高石中学校,36
池田市立南畑会館,45
大東市役所,37
府立修徳学院,27
貝塚市消防署,41
島本町役場,36
富田林市役所,29
南海団地,37
泉南市役所,40
緑ケ丘小学校,36
三日市公民館,28
藤井寺市役所,36
岸和田中央公園,42
佐野中学校,38
泉大津市役所,41
豊能町役場,46
此花区役所,45
平尾小学校,46
野中小学校,44
桃谷中学校,47
大宮中学校,49
聖賢小学校,50
清江小学校,39
摂陽中学校,41
今宮中学校,48
九条南小学校,50
茨田北小学校,52
南港中央公園,38
出来島小学校,40
少林寺,34
浜寺,40
三宝,39
若松台,36
石津,41
登美丘,32
深井,31
美原,17
金岡南,33
高石消防署高師浜出張所,38
豊中市千成,44
豊中市千里,36
豊中市役所,40
吹田市垂水,43
吹田市北消防署,38
吹田市高野台,38
東大阪市西保健センター,50
東大阪市六万寺,40
東大阪市環境衛生検査センター,45
楠葉,36
枚方市役所,36
王仁公園,35
高槻北,44
庄所,37
八尾市保健所,44
成田,
寝屋川市役所,34
