局名,ppb
西部コミュニティセンター,25
国設大阪,25
茨木市役所,24
高石中学校,30
池田市立南畑会館,21
大東市役所,23
府立修徳学院,25
貝塚市消防署,24
島本町役場,19
富田林市役所,31
南海団地,12
泉南市役所,18
緑ケ丘小学校,21
三日市公民館,17
藤井寺市役所,20
岸和田中央公園,26
佐野中学校,19
泉大津市役所,27
豊能町役場,29
此花区役所,****
平尾小学校,22
野中小学校,25
桃谷中学校,22
大宮中学校,****
聖賢小学校,****
清江小学校,22
摂陽中学校,****
今宮中学校,21
九条南小学校,****
茨田北小学校,****
南港中央公園,15
出来島小学校,22
少林寺,25
浜寺,33
三宝,23
若松台,28
石津,29
登美丘,32
深井,33
美原,20
金岡南,29
高石消防署高師浜出張所,29
豊中市千成,27
豊中市千里,19
豊中市役所,23
吹田市垂水,26
吹田市北消防署,22
吹田市高野台,17
東大阪市西保健センター,22
東大阪市六万寺,19
東大阪市環境衛生検査センター,18
楠葉,25
枚方市役所,23
王仁公園,14
高槻北,26
庄所,26
八尾市保健所,21
成田,
寝屋川市役所,21
