局名,ppb
西部コミュニティセンター,8
国設大阪,13
茨木市役所,10
高石中学校,17
池田市立南畑会館,23
大東市役所,13
府立修徳学院,14
貝塚市消防署,23
島本町役場,10
富田林市役所,18
南海団地,25
泉南市役所,24
緑ケ丘小学校,20
三日市公民館,21
藤井寺市役所,14
岸和田中央公園,25
佐野中学校,25
泉大津市役所,23
豊能町役場,14
此花区役所,6
平尾小学校,9
野中小学校,10
桃谷中学校,13
大宮中学校,7
聖賢小学校,10
清江小学校,13
摂陽中学校,10
今宮中学校,12
九条南小学校,9
茨田北小学校,10
南港中央公園,4
出来島小学校,7
少林寺,9
浜寺,13
三宝,12
若松台,22
石津,9
登美丘,17
深井,19
美原,8
金岡南,15
高石消防署高師浜出張所,13
豊中市千成,11
豊中市千里,14
豊中市役所,16
吹田市垂水,11
吹田市北消防署,13
吹田市高野台,15
東大阪市西保健センター,16
東大阪市六万寺,19
東大阪市環境衛生検査センター,7
楠葉,12
枚方市役所,13
王仁公園,9
高槻北,18
庄所,****
八尾市保健所,17
成田,
寝屋川市役所,12
