局名,ppb
西部コミュニティセンター,34
国設大阪,36
茨木市役所,40
高石中学校,31
池田市立南畑会館,39
大東市役所,40
府立修徳学院,26
貝塚市消防署,24
島本町役場,26
富田林市役所,30
南海団地,29
泉南市役所,29
緑ケ丘小学校,18
三日市公民館,7
藤井寺市役所,28
岸和田中央公園,37
佐野中学校,28
泉大津市役所,32
豊能町役場,30
此花区役所,33
平尾小学校,39
野中小学校,37
桃谷中学校,32
大宮中学校,34
聖賢小学校,32
清江小学校,31
摂陽中学校,33
今宮中学校,36
九条南小学校,36
茨田北小学校,32
南港中央公園,30
出来島小学校,30
少林寺,35
浜寺,34
三宝,33
若松台,29
石津,36
登美丘,35
深井,38
美原,21
金岡南,39
高石消防署高師浜出張所,31
豊中市千成,37
豊中市千里,30
豊中市役所,36
吹田市垂水,38
吹田市北消防署,37
吹田市高野台,37
東大阪市西保健センター,36
東大阪市六万寺,****
東大阪市環境衛生検査センター,32
楠葉,29
枚方市役所,30
王仁公園,27
高槻北,****
庄所,25
八尾市保健所,32
成田,
寝屋川市役所,26
