局名,ppb
西部コミュニティセンター,46
国設大阪,48
茨木市役所,47
高石中学校,38
池田市立南畑会館,48
大東市役所,43
府立修徳学院,29
貝塚市消防署,32
島本町役場,46
富田林市役所,28
南海団地,34
泉南市役所,32
緑ケ丘小学校,29
三日市公民館,7
藤井寺市役所,34
岸和田中央公園,30
佐野中学校,36
泉大津市役所,38
豊能町役場,49
此花区役所,40
平尾小学校,48
野中小学校,42
桃谷中学校,40
大宮中学校,47
聖賢小学校,46
清江小学校,46
摂陽中学校,38
今宮中学校,50
九条南小学校,43
茨田北小学校,42
南港中央公園,36
出来島小学校,39
少林寺,44
浜寺,43
三宝,46
若松台,28
石津,45
登美丘,35
深井,41
美原,25
金岡南,44
高石消防署高師浜出張所,41
豊中市千成,44
豊中市千里,27
豊中市役所,46
吹田市垂水,45
吹田市北消防署,43
吹田市高野台,46
東大阪市西保健センター,38
東大阪市六万寺,37
東大阪市環境衛生検査センター,34
楠葉,49
枚方市役所,47
王仁公園,37
高槻北,45
庄所,47
八尾市保健所,42
成田,
寝屋川市役所,37
