局名,ppb
西部コミュニティセンター,42
国設大阪,43
茨木市役所,42
高石中学校,43
池田市立南畑会館,44
大東市役所,44
府立修徳学院,40
貝塚市消防署,42
島本町役場,40
富田林市役所,46
南海団地,44
泉南市役所,46
緑ケ丘小学校,44
三日市公民館,37
藤井寺市役所,43
岸和田中央公園,41
佐野中学校,46
泉大津市役所,39
豊能町役場,43
此花区役所,41
平尾小学校,43
野中小学校,43
桃谷中学校,43
大宮中学校,44
聖賢小学校,43
清江小学校,42
摂陽中学校,42
今宮中学校,43
九条南小学校,42
茨田北小学校,45
南港中央公園,40
出来島小学校,39
少林寺,45
浜寺,46
三宝,44
若松台,47
石津,41
登美丘,48
深井,49
美原,37
金岡南,47
高石消防署高師浜出張所,31
豊中市千成,45
豊中市千里,42
豊中市役所,42
吹田市垂水,43
吹田市北消防署,44
吹田市高野台,44
東大阪市西保健センター,45
東大阪市六万寺,43
東大阪市環境衛生検査センター,43
楠葉,43
枚方市役所,44
王仁公園,42
高槻北,42
庄所,45
八尾市保健所,45
成田,
寝屋川市役所,40
