局名,ppb
西部コミュニティセンター,34
国設大阪,36
茨木市役所,36
高石中学校,35
池田市立南畑会館,38
大東市役所,36
府立修徳学院,33
貝塚市消防署,33
島本町役場,33
富田林市役所,36
南海団地,39
泉南市役所,39
緑ケ丘小学校,36
三日市公民館,36
藤井寺市役所,33
岸和田中央公園,38
佐野中学校,35
泉大津市役所,35
豊能町役場,40
此花区役所,36
平尾小学校,38
野中小学校,34
桃谷中学校,36
大宮中学校,36
聖賢小学校,36
清江小学校,35
摂陽中学校,33
今宮中学校,36
九条南小学校,35
茨田北小学校,37
南港中央公園,33
出来島小学校,32
少林寺,34
浜寺,37
三宝,36
若松台,38
石津,34
登美丘,37
深井,38
美原,30
金岡南,37
高石消防署高師浜出張所,31
豊中市千成,37
豊中市千里,34
豊中市役所,35
吹田市垂水,35
吹田市北消防署,38
吹田市高野台,36
東大阪市西保健センター,37
東大阪市六万寺,31
東大阪市環境衛生検査センター,36
楠葉,35
枚方市役所,36
王仁公園,34
高槻北,39
庄所,39
八尾市保健所,35
成田,
寝屋川市役所,35
