局名,ppb
西部コミュニティセンター,25
国設大阪,26
茨木市役所,27
高石中学校,17
池田市立南畑会館,31
大東市役所,30
府立修徳学院,22
貝塚市消防署,14
島本町役場,21
富田林市役所,11
南海団地,21
泉南市役所,20
緑ケ丘小学校,12
三日市公民館,9
藤井寺市役所,27
岸和田中央公園,16
佐野中学校,12
泉大津市役所,15
豊能町役場,33
此花区役所,12
平尾小学校,25
野中小学校,25
桃谷中学校,28
大宮中学校,24
聖賢小学校,23
清江小学校,22
摂陽中学校,24
今宮中学校,27
九条南小学校,22
茨田北小学校,29
南港中央公園,12
出来島小学校,17
少林寺,20
浜寺,22
三宝,23
若松台,18
石津,20
登美丘,24
深井,24
美原,12
金岡南,22
高石消防署高師浜出張所,16
豊中市千成,25
豊中市千里,25
豊中市役所,27
吹田市垂水,26
吹田市北消防署,25
吹田市高野台,27
東大阪市西保健センター,31
東大阪市六万寺,31
東大阪市環境衛生検査センター,26
楠葉,26
枚方市役所,27
王仁公園,25
高槻北,26
庄所,30
八尾市保健所,32
成田,
寝屋川市役所,25
