局名,ppb
西部コミュニティセンター,24
国設大阪,23
茨木市役所,22
高石中学校,19
池田市立南畑会館,31
大東市役所,25
府立修徳学院,16
貝塚市消防署,19
島本町役場,23
富田林市役所,21
南海団地,21
泉南市役所,15
緑ケ丘小学校,23
三日市公民館,26
藤井寺市役所,17
岸和田中央公園,24
佐野中学校,17
泉大津市役所,20
豊能町役場,33
此花区役所,18
平尾小学校,21
野中小学校,21
桃谷中学校,21
大宮中学校,19
聖賢小学校,20
清江小学校,16
摂陽中学校,12
今宮中学校,20
九条南小学校,19
茨田北小学校,19
南港中央公園,10
出来島小学校,20
少林寺,17
浜寺,20
三宝,16
若松台,25
石津,19
登美丘,22
深井,23
美原,13
金岡南,17
高石消防署高師浜出張所,20
豊中市千成,22
豊中市千里,24
豊中市役所,22
吹田市垂水,22
吹田市北消防署,23
吹田市高野台,21
東大阪市西保健センター,19
東大阪市六万寺,16
東大阪市環境衛生検査センター,10
楠葉,24
枚方市役所,24
王仁公園,13
高槻北,31
庄所,27
八尾市保健所,14
成田,
寝屋川市役所,23
