局名,ppb
西部コミュニティセンター,21
国設大阪,14
茨木市役所,26
高石中学校,15
池田市立南畑会館,23
大東市役所,
府立修徳学院,14
貝塚市消防署,14
島本町役場,24
富田林市役所,17
南海団地,11
泉南市役所,12
緑ケ丘小学校,12
三日市公民館,13
藤井寺市役所,16
岸和田中央公園,17
佐野中学校,10
泉大津市役所,16
豊能町役場,20
此花区役所,11
平尾小学校,13
野中小学校,22
桃谷中学校,15
大宮中学校,19
聖賢小学校,17
清江小学校,15
摂陽中学校,15
今宮中学校,14
九条南小学校,14
茨田北小学校,14
南港中央公園,4
出来島小学校,18
少林寺,13
浜寺,15
三宝,17
若松台,16
石津,12
登美丘,17
深井,17
美原,11
金岡南,15
高石消防署高師浜出張所,15
豊中市千成,22
豊中市千里,15
豊中市役所,19
吹田市垂水,25
吹田市北消防署,18
吹田市高野台,22
東大阪市西保健センター,17
東大阪市六万寺,13
東大阪市環境衛生検査センター,12
楠葉,19
枚方市役所,23
王仁公園,17
高槻北,28
庄所,27
八尾市保健所,14
成田,
寝屋川市役所,19
