局名,ppb
西部コミュニティセンター,37
国設大阪,40
茨木市役所,38
高石中学校,35
池田市立南畑会館,39
大東市役所,39
府立修徳学院,27
貝塚市消防署,39
島本町役場,35
富田林市役所,41
南海団地,38
泉南市役所,48
緑ケ丘小学校,39
三日市公民館,33
藤井寺市役所,38
岸和田中央公園,40
佐野中学校,42
泉大津市役所,39
豊能町役場,39
此花区役所,36
平尾小学校,39
野中小学校,38
桃谷中学校,40
大宮中学校,40
聖賢小学校,39
清江小学校,38
摂陽中学校,38
今宮中学校,38
九条南小学校,37
茨田北小学校,40
南港中央公園,34
出来島小学校,35
少林寺,40
浜寺,41
三宝,35
若松台,41
石津,38
登美丘,43
深井,43
美原,36
金岡南,41
高石消防署高師浜出張所,25
豊中市千成,39
豊中市千里,36
豊中市役所,37
吹田市垂水,34
吹田市北消防署,38
吹田市高野台,38
東大阪市西保健センター,41
東大阪市六万寺,37
東大阪市環境衛生検査センター,38
楠葉,38
枚方市役所,38
王仁公園,37
高槻北,39
庄所,41
八尾市保健所,39
成田,
寝屋川市役所,35
