局名,ppb
西部コミュニティセンター,20
国設大阪,26
茨木市役所,25
高石中学校,23
池田市立南畑会館,32
大東市役所,16
府立修徳学院,10
貝塚市消防署,17
島本町役場,13
富田林市役所,20
南海団地,26
泉南市役所,21
緑ケ丘小学校,14
三日市公民館,10
藤井寺市役所,17
岸和田中央公園,19
佐野中学校,16
泉大津市役所,26
豊能町役場,23
此花区役所,18
平尾小学校,24
野中小学校,26
桃谷中学校,26
大宮中学校,20
聖賢小学校,24
清江小学校,22
摂陽中学校,19
今宮中学校,27
九条南小学校,21
茨田北小学校,17
南港中央公園,8
出来島小学校,19
少林寺,19
浜寺,25
三宝,22
若松台,18
石津,18
登美丘,16
深井,20
美原,9
金岡南,22
高石消防署高師浜出張所,23
豊中市千成,27
豊中市千里,17
豊中市役所,27
吹田市垂水,24
吹田市北消防署,22
吹田市高野台,19
東大阪市西保健センター,18
東大阪市六万寺,19
東大阪市環境衛生検査センター,8
楠葉,18
枚方市役所,17
王仁公園,16
高槻北,32
庄所,16
八尾市保健所,17
成田,
寝屋川市役所,20
