局名,ppb
西部コミュニティセンター,18
国設大阪,16
茨木市役所,18
高石中学校,12
池田市立南畑会館,19
大東市役所,17
府立修徳学院,13
貝塚市消防署,8
島本町役場,25
富田林市役所,8
南海団地,7
泉南市役所,7
緑ケ丘小学校,3
三日市公民館,3
藤井寺市役所,16
岸和田中央公園,10
佐野中学校,5
泉大津市役所,12
豊能町役場,18
此花区役所,14
平尾小学校,13
野中小学校,19
桃谷中学校,15
大宮中学校,19
聖賢小学校,16
清江小学校,13
摂陽中学校,7
今宮中学校,15
九条南小学校,17
茨田北小学校,16
南港中央公園,6
出来島小学校,16
少林寺,9
浜寺,13
三宝,12
若松台,11
石津,9
登美丘,14
深井,14
美原,9
金岡南,13
高石消防署高師浜出張所,12
豊中市千成,20
豊中市千里,17
豊中市役所,16
吹田市垂水,18
吹田市北消防署,15
吹田市高野台,14
東大阪市西保健センター,13
東大阪市六万寺,6
東大阪市環境衛生検査センター,7
楠葉,20
枚方市役所,17
王仁公園,13
高槻北,22
庄所,21
八尾市保健所,5
成田,
寝屋川市役所,15
