局名,ppb
西部コミュニティセンター,30
国設大阪,32
茨木市役所,33
高石中学校,30
池田市立南畑会館,34
大東市役所,33
府立修徳学院,35
貝塚市消防署,48
島本町役場,31
富田林市役所,38
南海団地,56
泉南市役所,60
緑ケ丘小学校,55
三日市公民館,44
藤井寺市役所,33
岸和田中央公園,48
佐野中学校,54
泉大津市役所,39
豊能町役場,34
此花区役所,28
平尾小学校,34
野中小学校,35
桃谷中学校,29
大宮中学校,36
聖賢小学校,34
清江小学校,32
摂陽中学校,30
今宮中学校,34
九条南小学校,32
茨田北小学校,30
南港中央公園,27
出来島小学校,27
少林寺,38
浜寺,40
三宝,32
若松台,48
石津,28
登美丘,40
深井,45
美原,28
金岡南,40
高石消防署高師浜出張所,33
豊中市千成,35
豊中市千里,30
豊中市役所,31
吹田市垂水,
吹田市北消防署,
吹田市高野台,
東大阪市西保健センター,34
東大阪市六万寺,31
東大阪市環境衛生検査センター,26
楠葉,33
枚方市役所,34
王仁公園,33
高槻北,33
庄所,34
八尾市保健所,32
成田,
寝屋川市役所,30
