局名,ppb
西部コミュニティセンター,17
国設大阪,****
茨木市役所,27
高石中学校,33
池田市立南畑会館,36
大東市役所,35
府立修徳学院,23
貝塚市消防署,28
島本町役場,28
富田林市役所,31
南海団地,24
泉南市役所,24
緑ケ丘小学校,30
三日市公民館,28
藤井寺市役所,29
岸和田中央公園,29
佐野中学校,19
泉大津市役所,33
豊能町役場,38
此花区役所,20
平尾小学校,25
野中小学校,27
桃谷中学校,28
大宮中学校,24
聖賢小学校,26
清江小学校,24
摂陽中学校,33
今宮中学校,29
九条南小学校,23
茨田北小学校,30
南港中央公園,11
出来島小学校,21
少林寺,31
浜寺,37
三宝,32
若松台,33
石津,31
登美丘,33
深井,33
美原,19
金岡南,32
高石消防署高師浜出張所,32
豊中市千成,28
豊中市千里,26
豊中市役所,25
吹田市垂水,27
吹田市北消防署,30
吹田市高野台,29
東大阪市西保健センター,36
東大阪市六万寺,31
東大阪市環境衛生検査センター,32
楠葉,29
枚方市役所,27
王仁公園,31
高槻北,31
庄所,28
八尾市保健所,33
成田,
寝屋川市役所,27
