局名,ppb
西部コミュニティセンター,15
国設大阪,17
茨木市役所,19
高石中学校,20
池田市立南畑会館,19
大東市役所,20
府立修徳学院,15
貝塚市消防署,22
島本町役場,20
富田林市役所,22
南海団地,17
泉南市役所,20
緑ケ丘小学校,19
三日市公民館,17
藤井寺市役所,17
岸和田中央公園,22
佐野中学校,19
泉大津市役所,20
豊能町役場,25
此花区役所,18
平尾小学校,20
野中小学校,24
桃谷中学校,21
大宮中学校,16
聖賢小学校,23
清江小学校,20
摂陽中学校,15
今宮中学校,22
九条南小学校,20
茨田北小学校,26
南港中央公園,7
出来島小学校,15
少林寺,16
浜寺,21
三宝,20
若松台,20
石津,17
登美丘,18
深井,21
美原,10
金岡南,15
高石消防署高師浜出張所,17
豊中市千成,25
豊中市千里,11
豊中市役所,15
吹田市垂水,23
吹田市北消防署,15
吹田市高野台,18
東大阪市西保健センター,19
東大阪市六万寺,18
東大阪市環境衛生検査センター,14
楠葉,23
枚方市役所,26
王仁公園,20
高槻北,20
庄所,22
八尾市保健所,17
成田,
寝屋川市役所,23
