局名,ppb
西部コミュニティセンター,30
国設大阪,34
茨木市役所,32
高石中学校,34
池田市立南畑会館,30
大東市役所,31
府立修徳学院,24
貝塚市消防署,28
島本町役場,22
富田林市役所,23
南海団地,28
泉南市役所,31
緑ケ丘小学校,27
三日市公民館,14
藤井寺市役所,31
岸和田中央公園,38
佐野中学校,30
泉大津市役所,36
豊能町役場,35
此花区役所,28
平尾小学校,37
野中小学校,35
桃谷中学校,35
大宮中学校,35
聖賢小学校,34
清江小学校,36
摂陽中学校,30
今宮中学校,35
九条南小学校,34
茨田北小学校,32
南港中央公園,26
出来島小学校,30
少林寺,37
浜寺,35
三宝,36
若松台,32
石津,37
登美丘,32
深井,34
美原,26
金岡南,36
高石消防署高師浜出張所,35
豊中市千成,34
豊中市千里,27
豊中市役所,32
吹田市垂水,33
吹田市北消防署,30
吹田市高野台,31
東大阪市西保健センター,32
東大阪市六万寺,31
東大阪市環境衛生検査センター,27
楠葉,33
枚方市役所,34
王仁公園,26
高槻北,31
庄所,32
八尾市保健所,30
成田,
寝屋川市役所,29
