局名,ppb
西部コミュニティセンター,37
国設大阪,38
茨木市役所,41
高石中学校,64
池田市立南畑会館,44
大東市役所,43
府立修徳学院,42
貝塚市消防署,65
島本町役場,39
富田林市役所,58
南海団地,63
泉南市役所,70
緑ケ丘小学校,63
三日市公民館,62
藤井寺市役所,45
岸和田中央公園,69
佐野中学校,59
泉大津市役所,65
豊能町役場,44
此花区役所,38
平尾小学校,45
野中小学校,42
桃谷中学校,43
大宮中学校,46
聖賢小学校,45
清江小学校,53
摂陽中学校,41
今宮中学校,46
九条南小学校,44
茨田北小学校,46
南港中央公園,42
出来島小学校,35
少林寺,66
浜寺,67
三宝,57
若松台,65
石津,59
登美丘,62
深井,66
美原,42
金岡南,62
高石消防署高師浜出張所,62
豊中市千成,44
豊中市千里,42
豊中市役所,40
吹田市垂水,39
吹田市北消防署,45
吹田市高野台,43
東大阪市西保健センター,48
東大阪市六万寺,45
東大阪市環境衛生検査センター,43
楠葉,42
枚方市役所,45
王仁公園,42
高槻北,40
庄所,43
八尾市保健所,46
成田,
寝屋川市役所,40
