局名,ppb
西部コミュニティセンター,34
国設大阪,32
茨木市役所,30
高石中学校,35
池田市立南畑会館,33
大東市役所,33
府立修徳学院,19
貝塚市消防署,33
島本町役場,33
富田林市役所,27
南海団地,34
泉南市役所,36
緑ケ丘小学校,34
三日市公民館,21
藤井寺市役所,36
岸和田中央公園,36
佐野中学校,29
泉大津市役所,37
豊能町役場,35
此花区役所,30
平尾小学校,35
野中小学校,29
桃谷中学校,34
大宮中学校,36
聖賢小学校,33
清江小学校,28
摂陽中学校,34
今宮中学校,35
九条南小学校,34
茨田北小学校,35
南港中央公園,28
出来島小学校,20
少林寺,36
浜寺,37
三宝,29
若松台,26
石津,36
登美丘,36
深井,38
美原,29
金岡南,39
高石消防署高師浜出張所,31
豊中市千成,28
豊中市千里,27
豊中市役所,32
吹田市垂水,30
吹田市北消防署,35
吹田市高野台,33
東大阪市西保健センター,37
東大阪市六万寺,32
東大阪市環境衛生検査センター,34
楠葉,38
枚方市役所,34
王仁公園,33
高槻北,43
庄所,36
八尾市保健所,36
成田,
寝屋川市役所,32
