局名,ppb
西部コミュニティセンター,26
国設大阪,21
茨木市役所,20
高石中学校,23
池田市立南畑会館,25
大東市役所,25
府立修徳学院,17
貝塚市消防署,25
島本町役場,19
富田林市役所,17
南海団地,35
泉南市役所,28
緑ケ丘小学校,24
三日市公民館,13
藤井寺市役所,18
岸和田中央公園,22
佐野中学校,24
泉大津市役所,21
豊能町役場,5
此花区役所,32
平尾小学校,22
野中小学校,26
桃谷中学校,25
大宮中学校,26
聖賢小学校,24
清江小学校,22
摂陽中学校,19
今宮中学校,25
九条南小学校,26
茨田北小学校,27
南港中央公園,26
出来島小学校,20
少林寺,22
浜寺,23
三宝,23
若松台,23
石津,24
登美丘,22
深井,21
美原,12
金岡南,20
高石消防署高師浜出張所,25
豊中市千成,24
豊中市千里,26
豊中市役所,26
吹田市垂水,24
吹田市北消防署,23
吹田市高野台,22
東大阪市西保健センター,21
東大阪市六万寺,26
東大阪市環境衛生検査センター,15
楠葉,23
枚方市役所,30
王仁公園,23
高槻北,20
庄所,21
八尾市保健所,18
成田,
寝屋川市役所,21
