局名,ppb
西部コミュニティセンター,44
国設大阪,43
茨木市役所,35
高石中学校,53
池田市立南畑会館,55
大東市役所,47
府立修徳学院,43
貝塚市消防署,45
島本町役場,34
富田林市役所,61
南海団地,45
泉南市役所,54
緑ケ丘小学校,60
三日市公民館,58
藤井寺市役所,50
岸和田中央公園,56
佐野中学校,51
泉大津市役所,51
豊能町役場,33
此花区役所,35
平尾小学校,37
野中小学校,45
桃谷中学校,43
大宮中学校,49
聖賢小学校,54
清江小学校,41
摂陽中学校,42
今宮中学校,43
九条南小学校,36
茨田北小学校,51
南港中央公園,39
出来島小学校,23
少林寺,50
浜寺,55
三宝,43
若松台,56
石津,49
登美丘,54
深井,57
美原,41
金岡南,56
高石消防署高師浜出張所,41
豊中市千成,43
豊中市千里,31
豊中市役所,40
吹田市垂水,50
吹田市北消防署,34
吹田市高野台,44
東大阪市西保健センター,53
東大阪市六万寺,51
東大阪市環境衛生検査センター,55
楠葉,40
枚方市役所,37
王仁公園,35
高槻北,38
庄所,43
八尾市保健所,46
成田,
寝屋川市役所,40
