局名,ppb
西部コミュニティセンター,35
国設大阪,39
茨木市役所,40
高石中学校,52
池田市立南畑会館,44
大東市役所,47
府立修徳学院,34
貝塚市消防署,44
島本町役場,37
富田林市役所,46
南海団地,38
泉南市役所,43
緑ケ丘小学校,43
三日市公民館,35
藤井寺市役所,43
岸和田中央公園,46
佐野中学校,41
泉大津市役所,50
豊能町役場,41
此花区役所,35
平尾小学校,43
野中小学校,43
桃谷中学校,45
大宮中学校,43
聖賢小学校,44
清江小学校,45
摂陽中学校,42
今宮中学校,46
九条南小学校,40
茨田北小学校,47
南港中央公園,32
出来島小学校,34
少林寺,44
浜寺,****
三宝,49
若松台,47
石津,47
登美丘,47
深井,53
美原,30
金岡南,53
高石消防署高師浜出張所,52
豊中市千成,43
豊中市千里,38
豊中市役所,41
吹田市垂水,42
吹田市北消防署,43
吹田市高野台,43
東大阪市西保健センター,48
東大阪市六万寺,46
東大阪市環境衛生検査センター,39
楠葉,44
枚方市役所,44
王仁公園,42
高槻北,42
庄所,****
八尾市保健所,50
成田,
寝屋川市役所,43
