局名,ppb
西部コミュニティセンター,27
国設大阪,24
茨木市役所,33
高石中学校,9
池田市立南畑会館,37
大東市役所,35
府立修徳学院,24
貝塚市消防署,16
島本町役場,26
富田林市役所,17
南海団地,22
泉南市役所,18
緑ケ丘小学校,17
三日市公民館,12
藤井寺市役所,22
岸和田中央公園,11
佐野中学校,12
泉大津市役所,13
豊能町役場,16
此花区役所,14
平尾小学校,25
野中小学校,29
桃谷中学校,24
大宮中学校,24
聖賢小学校,27
清江小学校,24
摂陽中学校,19
今宮中学校,27
九条南小学校,21
茨田北小学校,32
南港中央公園,4
出来島小学校,24
少林寺,15
浜寺,8
三宝,20
若松台,19
石津,12
登美丘,21
深井,17
美原,14
金岡南,21
高石消防署高師浜出張所,10
豊中市千成,30
豊中市千里,31
豊中市役所,33
吹田市垂水,32
吹田市北消防署,32
吹田市高野台,32
東大阪市西保健センター,28
東大阪市六万寺,37
東大阪市環境衛生検査センター,30
楠葉,32
枚方市役所,31
王仁公園,30
高槻北,34
庄所,33
八尾市保健所,22
成田,
寝屋川市役所,28
