局名,ppb
西部コミュニティセンター,17
国設大阪,22
茨木市役所,19
高石中学校,18
池田市立南畑会館,29
大東市役所,25
府立修徳学院,19
貝塚市消防署,31
島本町役場,15
富田林市役所,28
南海団地,30
泉南市役所,34
緑ケ丘小学校,31
三日市公民館,28
藤井寺市役所,26
岸和田中央公園,28
佐野中学校,29
泉大津市役所,22
豊能町役場,36
此花区役所,13
平尾小学校,19
野中小学校,19
桃谷中学校,25
大宮中学校,17
聖賢小学校,21
清江小学校,19
摂陽中学校,18
今宮中学校,22
九条南小学校,17
茨田北小学校,18
南港中央公園,10
出来島小学校,20
少林寺,17
浜寺,22
三宝,18
若松台,28
石津,20
登美丘,27
深井,23
美原,19
金岡南,20
高石消防署高師浜出張所,18
豊中市千成,22
豊中市千里,19
豊中市役所,24
吹田市垂水,18
吹田市北消防署,23
吹田市高野台,17
東大阪市西保健センター,20
東大阪市六万寺,25
東大阪市環境衛生検査センター,18
楠葉,19
枚方市役所,17
王仁公園,16
高槻北,****
庄所,24
八尾市保健所,24
成田,
寝屋川市役所,19
