局名,ppb
西部コミュニティセンター,29
国設大阪,33
茨木市役所,14
高石中学校,14
池田市立南畑会館,24
大東市役所,23
府立修徳学院,13
貝塚市消防署,25
島本町役場,16
富田林市役所,16
南海団地,29
泉南市役所,33
緑ケ丘小学校,16
三日市公民館,12
藤井寺市役所,18
岸和田中央公園,21
佐野中学校,31
泉大津市役所,19
豊能町役場,24
此花区役所,25
平尾小学校,26
野中小学校,26
桃谷中学校,31
大宮中学校,28
聖賢小学校,32
清江小学校,25
摂陽中学校,26
今宮中学校,24
九条南小学校,24
茨田北小学校,24
南港中央公園,20
出来島小学校,16
少林寺,24
浜寺,19
三宝,23
若松台,17
石津,21
登美丘,20
深井,16
美原,13
金岡南,25
高石消防署高師浜出張所,19
豊中市千成,29
豊中市千里,16
豊中市役所,23
吹田市垂水,29
吹田市北消防署,21
吹田市高野台,26
東大阪市西保健センター,24
東大阪市六万寺,21
東大阪市環境衛生検査センター,14
楠葉,23
枚方市役所,29
王仁公園,24
高槻北,****
庄所,25
八尾市保健所,16
成田,
寝屋川市役所,29
