局名,ppb
西部コミュニティセンター,24
国設大阪,23
茨木市役所,17
高石中学校,21
池田市立南畑会館,38
大東市役所,30
府立修徳学院,12
貝塚市消防署,18
島本町役場,19
富田林市役所,15
南海団地,35
泉南市役所,29
緑ケ丘小学校,19
三日市公民館,17
藤井寺市役所,13
岸和田中央公園,14
佐野中学校,21
泉大津市役所,23
豊能町役場,5
此花区役所,20
平尾小学校,23
野中小学校,24
桃谷中学校,21
大宮中学校,28
聖賢小学校,26
清江小学校,20
摂陽中学校,13
今宮中学校,25
九条南小学校,21
茨田北小学校,26
南港中央公園,4
出来島小学校,19
少林寺,18
浜寺,18
三宝,19
若松台,23
石津,16
登美丘,22
深井,21
美原,12
金岡南,20
高石消防署高師浜出張所,22
豊中市千成,21
豊中市千里,28
豊中市役所,23
吹田市垂水,33
吹田市北消防署,28
吹田市高野台,22
東大阪市西保健センター,17
東大阪市六万寺,19
東大阪市環境衛生検査センター,6
楠葉,12
枚方市役所,21
王仁公園,15
高槻北,23
庄所,22
八尾市保健所,10
成田,
寝屋川市役所,23
