局名,ppb
西部コミュニティセンター,25
国設大阪,34
茨木市役所,15
高石中学校,21
池田市立南畑会館,29
大東市役所,19
府立修徳学院,19
貝塚市消防署,24
島本町役場,11
富田林市役所,17
南海団地,26
泉南市役所,29
緑ケ丘小学校,22
三日市公民館,16
藤井寺市役所,20
岸和田中央公園,24
佐野中学校,26
泉大津市役所,23
豊能町役場,16
此花区役所,30
平尾小学校,34
野中小学校,26
桃谷中学校,32
大宮中学校,29
聖賢小学校,31
清江小学校,32
摂陽中学校,21
今宮中学校,35
九条南小学校,30
茨田北小学校,19
南港中央公園,31
出来島小学校,28
少林寺,27
浜寺,25
三宝,32
若松台,16
石津,26
登美丘,24
深井,23
美原,18
金岡南,24
高石消防署高師浜出張所,24
豊中市千成,23
豊中市千里,22
豊中市役所,22
吹田市垂水,28
吹田市北消防署,17
吹田市高野台,15
東大阪市西保健センター,22
東大阪市六万寺,28
東大阪市環境衛生検査センター,16
楠葉,21
枚方市役所,12
王仁公園,11
高槻北,****
庄所,20
八尾市保健所,21
成田,
寝屋川市役所,10
