局名,ppb
西部コミュニティセンター,35
国設大阪,42
茨木市役所,23
高石中学校,15
池田市立南畑会館,36
大東市役所,21
府立修徳学院,15
貝塚市消防署,33
島本町役場,28
富田林市役所,16
南海団地,37
泉南市役所,32
緑ケ丘小学校,18
三日市公民館,11
藤井寺市役所,19
岸和田中央公園,23
佐野中学校,35
泉大津市役所,27
豊能町役場,24
此花区役所,30
平尾小学校,36
野中小学校,33
桃谷中学校,41
大宮中学校,35
聖賢小学校,40
清江小学校,29
摂陽中学校,6
今宮中学校,37
九条南小学校,31
茨田北小学校,27
南港中央公園,23
出来島小学校,22
少林寺,28
浜寺,17
三宝,28
若松台,24
石津,20
登美丘,21
深井,18
美原,9
金岡南,31
高石消防署高師浜出張所,29
豊中市千成,24
豊中市千里,23
豊中市役所,30
吹田市垂水,36
吹田市北消防署,28
吹田市高野台,28
東大阪市西保健センター,28
東大阪市六万寺,26
東大阪市環境衛生検査センター,7
楠葉,35
枚方市役所,31
王仁公園,28
高槻北,27
庄所,25
八尾市保健所,11
成田,
寝屋川市役所,17
