局名,ppb
西部コミュニティセンター,29
国設大阪,26
茨木市役所,26
高石中学校,19
池田市立南畑会館,32
大東市役所,23
府立修徳学院,20
貝塚市消防署,15
島本町役場,23
富田林市役所,18
南海団地,27
泉南市役所,25
緑ケ丘小学校,18
三日市公民館,21
藤井寺市役所,27
岸和田中央公園,17
佐野中学校,15
泉大津市役所,20
豊能町役場,15
此花区役所,25
平尾小学校,27
野中小学校,29
桃谷中学校,24
大宮中学校,28
聖賢小学校,26
清江小学校,****
摂陽中学校,25
今宮中学校,****
九条南小学校,25
茨田北小学校,25
南港中央公園,****
出来島小学校,****
少林寺,25
浜寺,24
三宝,27
若松台,24
石津,22
登美丘,25
深井,23
美原,18
金岡南,25
高石消防署高師浜出張所,20
豊中市千成,29
豊中市千里,26
豊中市役所,29
吹田市垂水,29
吹田市北消防署,26
吹田市高野台,29
東大阪市西保健センター,24
東大阪市六万寺,32
東大阪市環境衛生検査センター,18
楠葉,27
枚方市役所,30
王仁公園,28
高槻北,20
庄所,24
八尾市保健所,24
成田,
寝屋川市役所,28
