局名,ppb
西部コミュニティセンター,38
国設大阪,37
茨木市役所,38
高石中学校,45
池田市立南畑会館,44
大東市役所,46
府立修徳学院,41
貝塚市消防署,44
島本町役場,43
富田林市役所,50
南海団地,38
泉南市役所,43
緑ケ丘小学校,47
三日市公民館,46
藤井寺市役所,50
岸和田中央公園,44
佐野中学校,****
泉大津市役所,40
豊能町役場,45
此花区役所,37
平尾小学校,38
野中小学校,42
桃谷中学校,41
大宮中学校,43
聖賢小学校,42
清江小学校,32
摂陽中学校,39
今宮中学校,40
九条南小学校,37
茨田北小学校,43
南港中央公園,37
出来島小学校,25
少林寺,45
浜寺,45
三宝,41
若松台,49
石津,43
登美丘,50
深井,49
美原,36
金岡南,46
高石消防署高師浜出張所,35
豊中市千成,43
豊中市千里,39
豊中市役所,37
吹田市垂水,44
吹田市北消防署,46
吹田市高野台,45
東大阪市西保健センター,46
東大阪市六万寺,50
東大阪市環境衛生検査センター,46
楠葉,42
枚方市役所,46
王仁公園,42
高槻北,45
庄所,48
八尾市保健所,48
成田,
寝屋川市役所,42
