局名,ppb
西部コミュニティセンター,39
国設大阪,41
茨木市役所,42
高石中学校,41
池田市立南畑会館,43
大東市役所,43
府立修徳学院,40
貝塚市消防署,44
島本町役場,39
富田林市役所,44
南海団地,43
泉南市役所,46
緑ケ丘小学校,43
三日市公民館,44
藤井寺市役所,42
岸和田中央公園,44
佐野中学校,45
泉大津市役所,40
豊能町役場,43
此花区役所,39
平尾小学校,40
野中小学校,41
桃谷中学校,42
大宮中学校,41
聖賢小学校,42
清江小学校,39
摂陽中学校,39
今宮中学校,37
九条南小学校,38
茨田北小学校,42
南港中央公園,38
出来島小学校,34
少林寺,43
浜寺,44
三宝,42
若松台,45
石津,40
登美丘,44
深井,44
美原,36
金岡南,43
高石消防署高師浜出張所,38
豊中市千成,43
豊中市千里,41
豊中市役所,41
吹田市垂水,41
吹田市北消防署,41
吹田市高野台,41
東大阪市西保健センター,43
東大阪市六万寺,41
東大阪市環境衛生検査センター,41
楠葉,43
枚方市役所,42
王仁公園,42
高槻北,****
庄所,44
八尾市保健所,42
成田,
寝屋川市役所,39
