局名,ppb
西部コミュニティセンター,28
国設大阪,31
茨木市役所,27
高石中学校,31
池田市立南畑会館,33
大東市役所,34
府立修徳学院,26
貝塚市消防署,34
島本町役場,22
富田林市役所,32
南海団地,35
泉南市役所,36
緑ケ丘小学校,38
三日市公民館,34
藤井寺市役所,31
岸和田中央公園,36
佐野中学校,35
泉大津市役所,32
豊能町役場,36
此花区役所,21
平尾小学校,31
野中小学校,33
桃谷中学校,31
大宮中学校,31
聖賢小学校,30
清江小学校,31
摂陽中学校,29
今宮中学校,31
九条南小学校,28
茨田北小学校,33
南港中央公園,23
出来島小学校,26
少林寺,28
浜寺,33
三宝,31
若松台,36
石津,31
登美丘,33
深井,33
美原,24
金岡南,31
高石消防署高師浜出張所,32
豊中市千成,33
豊中市千里,26
豊中市役所,33
吹田市垂水,33
吹田市北消防署,31
吹田市高野台,32
東大阪市西保健センター,33
東大阪市六万寺,31
東大阪市環境衛生検査センター,26
楠葉,26
枚方市役所,****
王仁公園,29
高槻北,****
庄所,30
八尾市保健所,31
成田,
寝屋川市役所,28
