局名,ppb
西部コミュニティセンター,36
国設大阪,33
茨木市役所,30
高石中学校,50
池田市立南畑会館,36
大東市役所,46
府立修徳学院,36
貝塚市消防署,43
島本町役場,32
富田林市役所,46
南海団地,46
泉南市役所,****
緑ケ丘小学校,58
三日市公民館,44
藤井寺市役所,47
岸和田中央公園,40
佐野中学校,46
泉大津市役所,37
豊能町役場,37
此花区役所,31
平尾小学校,38
野中小学校,41
桃谷中学校,****
大宮中学校,39
聖賢小学校,38
清江小学校,40
摂陽中学校,42
今宮中学校,43
九条南小学校,38
茨田北小学校,****
南港中央公園,29
出来島小学校,31
少林寺,44
浜寺,53
三宝,43
若松台,56
石津,46
登美丘,53
深井,56
美原,35
金岡南,52
高石消防署高師浜出張所,42
豊中市千成,38
豊中市千里,34
豊中市役所,****
吹田市垂水,36
吹田市北消防署,35
吹田市高野台,37
東大阪市西保健センター,47
東大阪市六万寺,44
東大阪市環境衛生検査センター,41
楠葉,33
枚方市役所,41
王仁公園,****
高槻北,33
庄所,35
八尾市保健所,48
成田,
寝屋川市役所,37
