局名,ppb
西部コミュニティセンター,35
国設大阪,42
茨木市役所,35
高石中学校,41
池田市立南畑会館,37
大東市役所,36
府立修徳学院,32
貝塚市消防署,45
島本町役場,16
富田林市役所,39
南海団地,46
泉南市役所,49
緑ケ丘小学校,41
三日市公民館,33
藤井寺市役所,38
岸和田中央公園,47
佐野中学校,49
泉大津市役所,42
豊能町役場,34
此花区役所,37
平尾小学校,40
野中小学校,41
桃谷中学校,44
大宮中学校,40
聖賢小学校,42
清江小学校,41
摂陽中学校,38
今宮中学校,44
九条南小学校,37
茨田北小学校,39
南港中央公園,39
出来島小学校,36
少林寺,41
浜寺,39
三宝,39
若松台,45
石津,35
登美丘,45
深井,45
美原,36
金岡南,45
高石消防署高師浜出張所,38
豊中市千成,41
豊中市千里,38
豊中市役所,38
吹田市垂水,42
吹田市北消防署,38
吹田市高野台,32
東大阪市西保健センター,42
東大阪市六万寺,34
東大阪市環境衛生検査センター,30
楠葉,38
枚方市役所,42
王仁公園,38
高槻北,****
庄所,29
八尾市保健所,36
成田,
寝屋川市役所,34
