局名,ppb
西部コミュニティセンター,28
国設大阪,26
茨木市役所,19
高石中学校,16
池田市立南畑会館,25
大東市役所,26
府立修徳学院,18
貝塚市消防署,8
島本町役場,25
富田林市役所,16
南海団地,16
泉南市役所,13
緑ケ丘小学校,13
三日市公民館,13
藤井寺市役所,22
岸和田中央公園,14
佐野中学校,10
泉大津市役所,15
豊能町役場,6
此花区役所,23
平尾小学校,24
野中小学校,24
桃谷中学校,25
大宮中学校,24
聖賢小学校,26
清江小学校,19
摂陽中学校,15
今宮中学校,24
九条南小学校,27
茨田北小学校,25
南港中央公園,15
出来島小学校,25
少林寺,17
浜寺,21
三宝,18
若松台,18
石津,16
登美丘,19
深井,17
美原,14
金岡南,21
高石消防署高師浜出張所,16
豊中市千成,21
豊中市千里,24
豊中市役所,24
吹田市垂水,21
吹田市北消防署,21
吹田市高野台,18
東大阪市西保健センター,21
東大阪市六万寺,20
東大阪市環境衛生検査センター,13
楠葉,16
枚方市役所,20
王仁公園,24
高槻北,18
庄所,23
八尾市保健所,13
成田,
寝屋川市役所,21
