局名,ppb
西部コミュニティセンター,26
国設大阪,30
茨木市役所,36
高石中学校,28
池田市立南畑会館,36
大東市役所,32
府立修徳学院,31
貝塚市消防署,26
島本町役場,38
富田林市役所,****
南海団地,28
泉南市役所,30
緑ケ丘小学校,27
三日市公民館,
藤井寺市役所,27
岸和田中央公園,28
佐野中学校,29
泉大津市役所,22
豊能町役場,41
此花区役所,17
平尾小学校,32
野中小学校,34
桃谷中学校,32
大宮中学校,34
聖賢小学校,32
清江小学校,30
摂陽中学校,27
今宮中学校,30
九条南小学校,28
茨田北小学校,31
南港中央公園,17
出来島小学校,20
少林寺,29
浜寺,30
三宝,31
若松台,30
石津,26
登美丘,31
深井,31
美原,20
金岡南,30
高石消防署高師浜出張所,24
豊中市千成,33
豊中市千里,36
豊中市役所,31
吹田市垂水,32
吹田市北消防署,****
吹田市高野台,35
東大阪市西保健センター,30
東大阪市六万寺,34
東大阪市環境衛生検査センター,24
楠葉,34
枚方市役所,36
王仁公園,29
高槻北,****
庄所,36
八尾市保健所,24
成田,
寝屋川市役所,32
