局名,ppb
西部コミュニティセンター,24
国設大阪,28
茨木市役所,28
高石中学校,30
池田市立南畑会館,31
大東市役所,28
府立修徳学院,27
貝塚市消防署,40
島本町役場,20
富田林市役所,33
南海団地,39
泉南市役所,43
緑ケ丘小学校,37
三日市公民館,
藤井寺市役所,31
岸和田中央公園,38
佐野中学校,40
泉大津市役所,34
豊能町役場,35
此花区役所,22
平尾小学校,28
野中小学校,29
桃谷中学校,30
大宮中学校,24
聖賢小学校,25
清江小学校,30
摂陽中学校,28
今宮中学校,29
九条南小学校,23
茨田北小学校,25
南港中央公園,24
出来島小学校,25
少林寺,26
浜寺,30
三宝,29
若松台,36
石津,29
登美丘,30
深井,28
美原,21
金岡南,27
高石消防署高師浜出張所,28
豊中市千成,29
豊中市千里,25
豊中市役所,25
吹田市垂水,28
吹田市北消防署,28
吹田市高野台,26
東大阪市西保健センター,28
東大阪市六万寺,29
東大阪市環境衛生検査センター,25
楠葉,21
枚方市役所,21
王仁公園,18
高槻北,****
庄所,29
八尾市保健所,28
成田,
寝屋川市役所,25
