局名,ppb
西部コミュニティセンター,31
国設大阪,32
茨木市役所,22
高石中学校,32
池田市立南畑会館,31
大東市役所,31
府立修徳学院,21
貝塚市消防署,34
島本町役場,30
富田林市役所,22
南海団地,36
泉南市役所,39
緑ケ丘小学校,25
三日市公民館,12
藤井寺市役所,32
岸和田中央公園,38
佐野中学校,37
泉大津市役所,34
豊能町役場,33
此花区役所,29
平尾小学校,32
野中小学校,31
桃谷中学校,34
大宮中学校,32
聖賢小学校,31
清江小学校,****
摂陽中学校,30
今宮中学校,****
九条南小学校,29
茨田北小学校,33
南港中央公園,****
出来島小学校,****
少林寺,30
浜寺,33
三宝,30
若松台,22
石津,31
登美丘,32
深井,32
美原,25
金岡南,32
高石消防署高師浜出張所,29
豊中市千成,31
豊中市千里,30
豊中市役所,31
吹田市垂水,31
吹田市北消防署,31
吹田市高野台,30
東大阪市西保健センター,33
東大阪市六万寺,29
東大阪市環境衛生検査センター,32
楠葉,35
枚方市役所,29
王仁公園,31
高槻北,****
庄所,26
八尾市保健所,32
成田,
寝屋川市役所,27
