局名,ppb
西部コミュニティセンター,31
国設大阪,34
茨木市役所,32
高石中学校,32
池田市立南畑会館,36
大東市役所,35
府立修徳学院,****
貝塚市消防署,30
島本町役場,32
富田林市役所,36
南海団地,36
泉南市役所,38
緑ケ丘小学校,37
三日市公民館,34
藤井寺市役所,35
岸和田中央公園,37
佐野中学校,36
泉大津市役所,34
豊能町役場,37
此花区役所,27
平尾小学校,34
野中小学校,30
桃谷中学校,36
大宮中学校,35
聖賢小学校,35
清江小学校,33
摂陽中学校,31
今宮中学校,****
九条南小学校,30
茨田北小学校,34
南港中央公園,23
出来島小学校,26
少林寺,30
浜寺,34
三宝,32
若松台,35
石津,31
登美丘,34
深井,34
美原,30
金岡南,35
高石消防署高師浜出張所,28
豊中市千成,34
豊中市千里,33
豊中市役所,33
吹田市垂水,34
吹田市北消防署,36
吹田市高野台,34
東大阪市西保健センター,37
東大阪市六万寺,32
東大阪市環境衛生検査センター,31
楠葉,36
枚方市役所,35
王仁公園,36
高槻北,****
庄所,38
八尾市保健所,34
成田,
寝屋川市役所,32
