局名,ppb
西部コミュニティセンター,23
国設大阪,30
茨木市役所,32
高石中学校,29
池田市立南畑会館,34
大東市役所,30
府立修徳学院,16
貝塚市消防署,22
島本町役場,13
富田林市役所,19
南海団地,26
泉南市役所,27
緑ケ丘小学校,21
三日市公民館,15
藤井寺市役所,22
岸和田中央公園,23
佐野中学校,25
泉大津市役所,29
豊能町役場,38
此花区役所,21
平尾小学校,31
野中小学校,30
桃谷中学校,30
大宮中学校,25
聖賢小学校,28
清江小学校,30
摂陽中学校,23
今宮中学校,30
九条南小学校,22
茨田北小学校,21
南港中央公園,18
出来島小学校,21
少林寺,29
浜寺,32
三宝,30
若松台,18
石津,30
登美丘,22
深井,27
美原,13
金岡南,28
高石消防署高師浜出張所,29
豊中市千成,29
豊中市千里,22
豊中市役所,30
吹田市垂水,32
吹田市北消防署,27
吹田市高野台,31
東大阪市西保健センター,25
東大阪市六万寺,26
東大阪市環境衛生検査センター,19
楠葉,14
枚方市役所,19
王仁公園,21
高槻北,33
庄所,22
八尾市保健所,26
成田,
寝屋川市役所,20
