局名,ppb
西部コミュニティセンター,19
国設大阪,32
茨木市役所,6
高石中学校,19
池田市立南畑会館,30
大東市役所,15
府立修徳学院,20
貝塚市消防署,29
島本町役場,12
富田林市役所,14
南海団地,32
泉南市役所,31
緑ケ丘小学校,22
三日市公民館,12
藤井寺市役所,18
岸和田中央公園,25
佐野中学校,29
泉大津市役所,28
豊能町役場,27
此花区役所,18
平尾小学校,33
野中小学校,29
桃谷中学校,18
大宮中学校,16
聖賢小学校,23
清江小学校,17
摂陽中学校,7
今宮中学校,31
九条南小学校,28
茨田北小学校,8
南港中央公園,16
出来島小学校,20
少林寺,16
浜寺,17
三宝,17
若松台,24
石津,18
登美丘,25
深井,24
美原,10
金岡南,25
高石消防署高師浜出張所,21
豊中市千成,20
豊中市千里,28
豊中市役所,20
吹田市垂水,32
吹田市北消防署,20
吹田市高野台,19
東大阪市西保健センター,16
東大阪市六万寺,17
東大阪市環境衛生検査センター,10
楠葉,14
枚方市役所,14
王仁公園,16
高槻北,****
庄所,9
八尾市保健所,12
成田,
寝屋川市役所,9
