局名,ppb
西部コミュニティセンター,26
国設大阪,29
茨木市役所,23
高石中学校,27
池田市立南畑会館,30
大東市役所,25
府立修徳学院,26
貝塚市消防署,23
島本町役場,14
富田林市役所,23
南海団地,28
泉南市役所,24
緑ケ丘小学校,26
三日市公民館,24
藤井寺市役所,28
岸和田中央公園,31
佐野中学校,26
泉大津市役所,26
豊能町役場,21
此花区役所,26
平尾小学校,29
野中小学校,29
桃谷中学校,29
大宮中学校,25
聖賢小学校,25
清江小学校,27
摂陽中学校,26
今宮中学校,29
九条南小学校,27
茨田北小学校,27
南港中央公園,26
出来島小学校,26
少林寺,26
浜寺,29
三宝,28
若松台,28
石津,26
登美丘,25
深井,26
美原,19
金岡南,24
高石消防署高師浜出張所,30
豊中市千成,29
豊中市千里,25
豊中市役所,27
吹田市垂水,28
吹田市北消防署,28
吹田市高野台,26
東大阪市西保健センター,30
東大阪市六万寺,28
東大阪市環境衛生検査センター,26
楠葉,24
枚方市役所,27
王仁公園,27
高槻北,****
庄所,26
八尾市保健所,29
成田,
寝屋川市役所,25
