局名,ppb
西部コミュニティセンター,40
国設大阪,37
茨木市役所,34
高石中学校,39
池田市立南畑会館,42
大東市役所,45
府立修徳学院,46
貝塚市消防署,38
島本町役場,39
富田林市役所,51
南海団地,40
泉南市役所,42
緑ケ丘小学校,41
三日市公民館,48
藤井寺市役所,****
岸和田中央公園,44
佐野中学校,46
泉大津市役所,38
豊能町役場,43
此花区役所,42
平尾小学校,29
野中小学校,37
桃谷中学校,39
大宮中学校,42
聖賢小学校,39
清江小学校,38
摂陽中学校,35
今宮中学校,36
九条南小学校,31
茨田北小学校,38
南港中央公園,28
出来島小学校,16
少林寺,****
浜寺,46
三宝,35
若松台,53
石津,38
登美丘,51
深井,49
美原,38
金岡南,44
高石消防署高師浜出張所,****
豊中市千成,38
豊中市千里,37
豊中市役所,34
吹田市垂水,****
吹田市北消防署,43
吹田市高野台,****
東大阪市西保健センター,42
東大阪市六万寺,49
東大阪市環境衛生検査センター,43
楠葉,43
枚方市役所,44
王仁公園,****
高槻北,****
庄所,46
八尾市保健所,51
成田,
寝屋川市役所,43
