局名,ppb
西部コミュニティセンター,31
国設大阪,37
茨木市役所,25
高石中学校,40
池田市立南畑会館,38
大東市役所,31
府立修徳学院,28
貝塚市消防署,30
島本町役場,28
富田林市役所,33
南海団地,42
泉南市役所,33
緑ケ丘小学校,27
三日市公民館,24
藤井寺市役所,30
岸和田中央公園,39
佐野中学校,26
泉大津市役所,40
豊能町役場,20
此花区役所,25
平尾小学校,30
野中小学校,35
桃谷中学校,34
大宮中学校,34
聖賢小学校,35
清江小学校,25
摂陽中学校,30
今宮中学校,32
九条南小学校,25
茨田北小学校,36
南港中央公園,27
出来島小学校,21
少林寺,37
浜寺,39
三宝,17
若松台,28
石津,40
登美丘,34
深井,38
美原,21
金岡南,35
高石消防署高師浜出張所,31
豊中市千成,28
豊中市千里,24
豊中市役所,24
吹田市垂水,30
吹田市北消防署,29
吹田市高野台,20
東大阪市西保健センター,37
東大阪市六万寺,34
東大阪市環境衛生検査センター,26
楠葉,26
枚方市役所,38
王仁公園,33
高槻北,****
庄所,29
八尾市保健所,34
成田,
寝屋川市役所,33
