局名,ppb
西部コミュニティセンター,7
国設大阪,11
茨木市役所,11
高石中学校,12
池田市立南畑会館,25
大東市役所,19
府立修徳学院,18
貝塚市消防署,15
島本町役場,8
富田林市役所,11
南海団地,29
泉南市役所,19
緑ケ丘小学校,15
三日市公民館,14
藤井寺市役所,18
岸和田中央公園,17
佐野中学校,12
泉大津市役所,13
豊能町役場,5
此花区役所,11
平尾小学校,15
野中小学校,17
桃谷中学校,13
大宮中学校,10
聖賢小学校,11
清江小学校,13
摂陽中学校,8
今宮中学校,14
九条南小学校,11
茨田北小学校,15
南港中央公園,3
出来島小学校,14
少林寺,21
浜寺,18
三宝,10
若松台,18
石津,20
登美丘,14
深井,13
美原,7
金岡南,16
高石消防署高師浜出張所,15
豊中市千成,16
豊中市千里,21
豊中市役所,24
吹田市垂水,13
吹田市北消防署,19
吹田市高野台,17
東大阪市西保健センター,10
東大阪市六万寺,18
東大阪市環境衛生検査センター,7
楠葉,2
枚方市役所,12
王仁公園,13
高槻北,****
庄所,12
八尾市保健所,7
成田,
寝屋川市役所,11
