局名,ppb
西部コミュニティセンター,43
国設大阪,44
茨木市役所,41
高石中学校,44
池田市立南畑会館,46
大東市役所,42
府立修徳学院,33
貝塚市消防署,45
島本町役場,40
富田林市役所,45
南海団地,47
泉南市役所,50
緑ケ丘小学校,41
三日市公民館,31
藤井寺市役所,42
岸和田中央公園,48
佐野中学校,50
泉大津市役所,45
豊能町役場,46
此花区役所,37
平尾小学校,45
野中小学校,42
桃谷中学校,45
大宮中学校,43
聖賢小学校,43
清江小学校,43
摂陽中学校,40
今宮中学校,40
九条南小学校,38
茨田北小学校,45
南港中央公園,47
出来島小学校,41
少林寺,38
浜寺,48
三宝,43
若松台,44
石津,45
登美丘,45
深井,45
美原,38
金岡南,44
高石消防署高師浜出張所,42
豊中市千成,45
豊中市千里,43
豊中市役所,42
吹田市垂水,44
吹田市北消防署,46
吹田市高野台,45
東大阪市西保健センター,45
東大阪市六万寺,39
東大阪市環境衛生検査センター,45
楠葉,41
枚方市役所,44
王仁公園,42
高槻北,40
庄所,45
八尾市保健所,43
成田,
寝屋川市役所,41
