局名,ppb
西部コミュニティセンター,32
国設大阪,35
茨木市役所,37
高石中学校,34
池田市立南畑会館,37
大東市役所,34
府立修徳学院,22
貝塚市消防署,31
島本町役場,16
富田林市役所,36
南海団地,30
泉南市役所,30
緑ケ丘小学校,22
三日市公民館,11
藤井寺市役所,34
岸和田中央公園,33
佐野中学校,30
泉大津市役所,33
豊能町役場,37
此花区役所,30
平尾小学校,33
野中小学校,31
桃谷中学校,35
大宮中学校,35
聖賢小学校,33
清江小学校,36
摂陽中学校,33
今宮中学校,36
九条南小学校,31
茨田北小学校,37
南港中央公園,28
出来島小学校,28
少林寺,36
浜寺,36
三宝,36
若松台,32
石津,36
登美丘,32
深井,34
美原,26
金岡南,36
高石消防署高師浜出張所,34
豊中市千成,33
豊中市千里,20
豊中市役所,34
吹田市垂水,35
吹田市北消防署,38
吹田市高野台,38
東大阪市西保健センター,35
東大阪市六万寺,35
東大阪市環境衛生検査センター,29
楠葉,34
枚方市役所,34
王仁公園,33
高槻北,37
庄所,36
八尾市保健所,34
成田,
寝屋川市役所,31
