局名,ppb
西部コミュニティセンター,21
国設大阪,22
茨木市役所,21
高石中学校,22
池田市立南畑会館,29
大東市役所,31
府立修徳学院,23
貝塚市消防署,20
島本町役場,8
富田林市役所,13
南海団地,30
泉南市役所,21
緑ケ丘小学校,19
三日市公民館,12
藤井寺市役所,21
岸和田中央公園,23
佐野中学校,22
泉大津市役所,23
豊能町役場,8
此花区役所,22
平尾小学校,29
野中小学校,24
桃谷中学校,22
大宮中学校,19
聖賢小学校,22
清江小学校,23
摂陽中学校,15
今宮中学校,27
九条南小学校,25
茨田北小学校,18
南港中央公園,12
出来島小学校,23
少林寺,22
浜寺,22
三宝,22
若松台,18
石津,20
登美丘,27
深井,25
美原,20
金岡南,24
高石消防署高師浜出張所,23
豊中市千成,21
豊中市千里,21
豊中市役所,27
吹田市垂水,24
吹田市北消防署,25
吹田市高野台,25
東大阪市西保健センター,18
東大阪市六万寺,25
東大阪市環境衛生検査センター,16
楠葉,21
枚方市役所,20
王仁公園,11
高槻北,****
庄所,17
八尾市保健所,18
成田,
寝屋川市役所,15
