局名,ppb
西部コミュニティセンター,29
国設大阪,23
茨木市役所,19
高石中学校,28
池田市立南畑会館,30
大東市役所,29
府立修徳学院,32
貝塚市消防署,31
島本町役場,27
富田林市役所,44
南海団地,30
泉南市役所,34
緑ケ丘小学校,35
三日市公民館,39
藤井寺市役所,32
岸和田中央公園,30
佐野中学校,27
泉大津市役所,28
豊能町役場,21
此花区役所,30
平尾小学校,25
野中小学校,30
桃谷中学校,24
大宮中学校,31
聖賢小学校,28
清江小学校,29
摂陽中学校,29
今宮中学校,23
九条南小学校,24
茨田北小学校,29
南港中央公園,22
出来島小学校,16
少林寺,29
浜寺,28
三宝,24
若松台,36
石津,22
登美丘,32
深井,32
美原,23
金岡南,30
高石消防署高師浜出張所,19
豊中市千成,27
豊中市千里,23
豊中市役所,24
吹田市垂水,24
吹田市北消防署,28
吹田市高野台,29
東大阪市西保健センター,26
東大阪市六万寺,28
東大阪市環境衛生検査センター,25
楠葉,30
枚方市役所,29
王仁公園,26
高槻北,30
庄所,32
八尾市保健所,27
成田,
寝屋川市役所,30
