局名,ppb
西部コミュニティセンター,1
国設大阪,1
茨木市役所,2
高石中学校,7
池田市立南畑会館,20
大東市役所,10
府立修徳学院,11
貝塚市消防署,13
島本町役場,3
富田林市役所,14
南海団地,19
泉南市役所,19
緑ケ丘小学校,14
三日市公民館,10
藤井寺市役所,9
岸和田中央公園,10
佐野中学校,14
泉大津市役所,10
豊能町役場,2
此花区役所,3
平尾小学校,3
野中小学校,2
桃谷中学校,3
大宮中学校,1
聖賢小学校,2
清江小学校,8
摂陽中学校,3
今宮中学校,3
九条南小学校,2
茨田北小学校,3
南港中央公園,1
出来島小学校,5
少林寺,8
浜寺,9
三宝,10
若松台,18
石津,5
登美丘,17
深井,10
美原,7
金岡南,9
高石消防署高師浜出張所,8
豊中市千成,1
豊中市千里,7
豊中市役所,6
吹田市垂水,5
吹田市北消防署,8
吹田市高野台,****
東大阪市西保健センター,2
東大阪市六万寺,11
東大阪市環境衛生検査センター,0
楠葉,1
枚方市役所,0
王仁公園,6
高槻北,****
庄所,1
八尾市保健所,2
成田,
寝屋川市役所,4
