局名,ppb
西部コミュニティセンター,4
国設大阪,20
茨木市役所,2
高石中学校,38
池田市立南畑会館,20
大東市役所,18
府立修徳学院,11
貝塚市消防署,40
島本町役場,8
富田林市役所,32
南海団地,45
泉南市役所,49
緑ケ丘小学校,32
三日市公民館,20
藤井寺市役所,19
岸和田中央公園,43
佐野中学校,48
泉大津市役所,37
豊能町役場,12
此花区役所,15
平尾小学校,29
野中小学校,21
桃谷中学校,7
大宮中学校,5
聖賢小学校,4
清江小学校,35
摂陽中学校,9
今宮中学校,24
九条南小学校,13
茨田北小学校,11
南港中央公園,37
出来島小学校,14
少林寺,42
浜寺,43
三宝,32
若松台,37
石津,40
登美丘,40
深井,42
美原,27
金岡南,33
高石消防署高師浜出張所,37
豊中市千成,17
豊中市千里,20
豊中市役所,17
吹田市垂水,18
吹田市北消防署,14
吹田市高野台,8
東大阪市西保健センター,15
東大阪市六万寺,15
東大阪市環境衛生検査センター,11
楠葉,11
枚方市役所,9
王仁公園,4
高槻北,****
庄所,14
八尾市保健所,15
成田,
寝屋川市役所,9
