局名,ppb
西部コミュニティセンター,15
国設大阪,17
茨木市役所,21
高石中学校,21
池田市立南畑会館,31
大東市役所,16
府立修徳学院,20
貝塚市消防署,29
島本町役場,19
富田林市役所,19
南海団地,35
泉南市役所,28
緑ケ丘小学校,23
三日市公民館,
藤井寺市役所,20
岸和田中央公園,23
佐野中学校,27
泉大津市役所,23
豊能町役場,12
此花区役所,21
平尾小学校,16
野中小学校,14
桃谷中学校,15
大宮中学校,17
聖賢小学校,21
清江小学校,****
摂陽中学校,15
今宮中学校,****
九条南小学校,11
茨田北小学校,12
南港中央公園,****
出来島小学校,****
少林寺,22
浜寺,17
三宝,21
若松台,24
石津,21
登美丘,25
深井,24
美原,17
金岡南,20
高石消防署高師浜出張所,21
豊中市千成,14
豊中市千里,25
豊中市役所,25
吹田市垂水,24
吹田市北消防署,23
吹田市高野台,16
東大阪市西保健センター,9
東大阪市六万寺,25
東大阪市環境衛生検査センター,****
楠葉,9
枚方市役所,11
王仁公園,17
高槻北,****
庄所,22
八尾市保健所,12
成田,
寝屋川市役所,8
