局名,ppb
西部コミュニティセンター,31
国設大阪,31
茨木市役所,21
高石中学校,19
池田市立南畑会館,38
大東市役所,30
府立修徳学院,21
貝塚市消防署,20
島本町役場,28
富田林市役所,26
南海団地,42
泉南市役所,34
緑ケ丘小学校,25
三日市公民館,21
藤井寺市役所,26
岸和田中央公園,27
佐野中学校,27
泉大津市役所,21
豊能町役場,17
此花区役所,22
平尾小学校,21
野中小学校,28
桃谷中学校,29
大宮中学校,30
聖賢小学校,29
清江小学校,21
摂陽中学校,22
今宮中学校,32
九条南小学校,24
茨田北小学校,32
南港中央公園,23
出来島小学校,18
少林寺,23
浜寺,27
三宝,10
若松台,25
石津,25
登美丘,33
深井,23
美原,13
金岡南,28
高石消防署高師浜出張所,21
豊中市千成,26
豊中市千里,28
豊中市役所,24
吹田市垂水,26
吹田市北消防署,25
吹田市高野台,24
東大阪市西保健センター,29
東大阪市六万寺,28
東大阪市環境衛生検査センター,25
楠葉,24
枚方市役所,34
王仁公園,32
高槻北,****
庄所,25
八尾市保健所,28
成田,
寝屋川市役所,32
